Dose,Bin,Time,Mean,Date,NumCells,Cell,Ligand,Bivalent
9.333333,3,4.0,1818.4487,12/5/2019,3353,Thelper,H16L N-term,0
3.111,1,4.0,424.39526,12/5/2019,1020,Thelper,H16L N-term,0
3.111,2,4.0,428.66797,12/5/2019,2339,Thelper,H16L N-term,0
3.111,3,4.0,1079.875,12/5/2019,3748,Thelper,H16L N-term,0
1.037037,1,4.0,332.5542,12/5/2019,917,Thelper,H16L N-term,0
1.037037,2,4.0,334.57617,12/5/2019,2510,Thelper,H16L N-term,0
1.037037,3,4.0,495.19263,12/5/2019,3769,Thelper,H16L N-term,0
0.345679,1,4.0,104.157715,12/5/2019,976,Thelper,H16L N-term,0
0.345679,2,4.0,137.36743,12/5/2019,2579,Thelper,H16L N-term,0
0.345679,3,4.0,0.0,12/5/2019,3903,Thelper,H16L N-term,0
0.115226,1,4.0,102.26294,12/5/2019,855,Thelper,H16L N-term,0
0.115226,2,4.0,110.278076,12/5/2019,2473,Thelper,H16L N-term,0
0.115226,3,4.0,0.0,12/5/2019,3628,Thelper,H16L N-term,0
0.038409,1,4.0,113.874756,12/5/2019,819,Thelper,H16L N-term,0
0.038409,2,4.0,95.84424,12/5/2019,2444,Thelper,H16L N-term,0
0.038409,3,4.0,0.0,12/5/2019,3538,Thelper,H16L N-term,0
0.012803,1,4.0,152.78955,12/5/2019,736,Thelper,H16L N-term,0
0.012803,2,4.0,214.79443,12/5/2019,2370,Thelper,H16L N-term,0
0.012803,3,4.0,0.0,12/5/2019,3529,Thelper,H16L N-term,0
0.004268,1,4.0,155.1731,12/5/2019,844,Thelper,H16L N-term,0
0.004268,2,4.0,153.9541,12/5/2019,2189,Thelper,H16L N-term,0
0.004268,3,4.0,0.0,12/5/2019,3320,Thelper,H16L N-term,0
0.001423,1,4.0,328.6399,12/5/2019,832,Thelper,H16L N-term,0
0.001423,2,4.0,318.71265,12/5/2019,2080,Thelper,H16L N-term,0
0.001423,3,4.0,0.0,12/5/2019,3548,Thelper,H16L N-term,0
0.000474,1,4.0,478.9414,12/5/2019,1203,Thelper,H16L N-term,0
0.000474,2,4.0,359.93042,12/5/2019,2549,Thelper,H16L N-term,0
0.000474,3,4.0,0.0,12/5/2019,4172,Thelper,H16L N-term,0
84.0,1,2.0,651.605,12/5/2019,808,Thelper,H16L N-term,0
84.0,2,2.0,783.18774,12/5/2019,1652,Thelper,H16L N-term,0
84.0,3,2.0,1963.2432,12/5/2019,2803,Thelper,H16L N-term,0
28.0,1,2.0,484.9026,12/5/2019,688,Thelper,H16L N-term,0
28.0,2,2.0,596.5869,12/5/2019,1662,Thelper,H16L N-term,0
28.0,3,2.0,1625.6133,12/5/2019,2867,Thelper,H16L N-term,0
9.333333,1,2.0,656.6963,12/5/2019,692,Thelper,H16L N-term,0
9.333333,2,2.0,578.7578,12/5/2019,1323,Thelper,H16L N-term,0
9.333333,3,2.0,755.7932,12/5/2019,2443,Thelper,H16L N-term,0
3.111,1,2.0,354.73657,12/5/2019,950,Thelper,H16L N-term,0
3.111,2,2.0,439.0315,12/5/2019,1866,Thelper,H16L N-term,0
3.111,3,2.0,228.3977,12/5/2019,3584,Thelper,H16L N-term,0
1.037037,1,2.0,402.1184,12/5/2019,1035,Thelper,H16L N-term,0
1.037037,2,2.0,175.95288,12/5/2019,2239,Thelper,H16L N-term,0
1.037037,3,2.0,0.0,12/5/2019,3518,Thelper,H16L N-term,0
0.345679,1,2.0,325.41382,12/5/2019,904,Thelper,H16L N-term,0
0.345679,2,2.0,209.28271,12/5/2019,2147,Thelper,H16L N-term,0
0.345679,3,2.0,0.0,12/5/2019,3471,Thelper,H16L N-term,0
0.115226,1,2.0,329.46118,12/5/2019,743,Thelper,H16L N-term,0
0.115226,2,2.0,167.18726,12/5/2019,1687,Thelper,H16L N-term,0
0.115226,3,2.0,0.0,12/5/2019,2989,Thelper,H16L N-term,0
0.038409,1,2.0,348.35278,12/5/2019,897,Thelper,H16L N-term,0
0.038409,2,2.0,204.23682,12/5/2019,1865,Thelper,H16L N-term,0
0.038409,3,2.0,0.0,12/5/2019,3407,Thelper,H16L N-term,0
0.012803,1,2.0,393.55127,12/5/2019,872,Thelper,H16L N-term,0
0.012803,2,2.0,349.47095,12/5/2019,1911,Thelper,H16L N-term,0
0.012803,3,2.0,0.0,12/5/2019,3459,Thelper,H16L N-term,0
0.004268,1,2.0,233.70972,12/5/2019,706,Thelper,H16L N-term,0
0.004268,2,2.0,282.5327,12/5/2019,2031,Thelper,H16L N-term,0
0.004268,3,2.0,0.0,12/5/2019,3275,Thelper,H16L N-term,0
0.001423,1,2.0,290.46948,12/5/2019,603,Thelper,H16L N-term,0
0.001423,2,2.0,302.9856,12/5/2019,1762,Thelper,H16L N-term,0
0.001423,3,2.0,0.0,12/5/2019,2850,Thelper,H16L N-term,0
0.000474,1,2.0,268.05762,12/5/2019,303,Thelper,H16L N-term,0
0.000474,2,2.0,233.48218,12/5/2019,881,Thelper,H16L N-term,0
0.000474,3,2.0,0.0,12/5/2019,1467,Thelper,H16L N-term,0
84.0,1,1.0,668.8928,12/5/2019,480,Thelper,H16L N-term,0
84.0,2,1.0,821.7722,12/5/2019,915,Thelper,H16L N-term,0
84.0,3,1.0,2216.629,12/5/2019,1805,Thelper,H16L N-term,0
28.0,1,1.0,518.3501,12/5/2019,518,Thelper,H16L N-term,0
28.0,2,1.0,635.8552,12/5/2019,1185,Thelper,H16L N-term,0
28.0,3,1.0,2075.126,12/5/2019,2145,Thelper,H16L N-term,0
9.333333,1,1.0,692.2517,12/5/2019,516,Thelper,H16L N-term,0
9.333333,2,1.0,616.7483,12/5/2019,1035,Thelper,H16L N-term,0
9.333333,3,1.0,381.4756,12/5/2019,1909,Thelper,H16L N-term,0
3.111,1,1.0,563.375,12/5/2019,750,Thelper,H16L N-term,0
3.111,2,1.0,495.47607,12/5/2019,1543,Thelper,H16L N-term,0
3.111,3,1.0,115.25366,12/5/2019,2538,Thelper,H16L N-term,0
1.037037,1,1.0,416.79248,12/5/2019,766,Thelper,H16L N-term,0
1.037037,2,1.0,412.99316,12/5/2019,1756,Thelper,H16L N-term,0
1.037037,3,1.0,37.011475,12/5/2019,2791,Thelper,H16L N-term,0
0.345679,1,1.0,356.26343,12/5/2019,677,Thelper,H16L N-term,0
0.345679,2,1.0,319.02832,12/5/2019,1611,Thelper,H16L N-term,0
0.345679,3,1.0,0.0,12/5/2019,2638,Thelper,H16L N-term,0
0.115226,1,1.0,373.99463,12/5/2019,757,Thelper,H16L N-term,0
0.115226,2,1.0,378.5083,12/5/2019,1674,Thelper,H16L N-term,0
0.115226,3,1.0,0.0,12/5/2019,2870,Thelper,H16L N-term,0
0.038409,1,1.0,489.78003,12/5/2019,979,Thelper,H16L N-term,0
0.038409,2,1.0,407.86963,12/5/2019,1998,Thelper,H16L N-term,0
0.038409,3,1.0,0.0,12/5/2019,3376,Thelper,H16L N-term,0
0.012803,1,1.0,510.79272,12/5/2019,605,Thelper,H16L N-term,0
0.012803,2,1.0,425.5205,12/5/2019,1326,Thelper,H16L N-term,0
0.012803,3,1.0,0.0,12/5/2019,2348,Thelper,H16L N-term,0
0.004268,1,1.0,448.13672,12/5/2019,731,Thelper,H16L N-term,0
0.004268,2,1.0,271.29297,12/5/2019,1619,Thelper,H16L N-term,0
0.004268,3,1.0,0.0,12/5/2019,2880,Thelper,H16L N-term,0
0.001423,1,1.0,357.62598,12/5/2019,620,Thelper,H16L N-term,0
0.001423,2,1.0,251.77515,12/5/2019,1356,Thelper,H16L N-term,0
0.001423,3,1.0,0.0,12/5/2019,2416,Thelper,H16L N-term,0
0.000474,1,1.0,326.1819,12/5/2019,772,Thelper,H16L N-term,0
0.000474,2,1.0,266.20557,12/5/2019,1973,Thelper,H16L N-term,0
0.000474,3,1.0,0.0,12/5/2019,3387,Thelper,H16L N-term,0
84.0,1,0.5,367.22998,12/5/2019,391,Thelper,H16L N-term,0
84.0,2,0.5,511.5747,12/5/2019,1052,Thelper,H16L N-term,0
84.0,3,0.5,1686.6045,12/5/2019,1807,Thelper,H16L N-term,0
28.0,1,0.5,704.9187,12/5/2019,596,Thelper,H16L N-term,0
28.0,2,0.5,831.70703,12/5/2019,1163,Thelper,H16L N-term,0
28.0,3,0.5,1989.2695,12/5/2019,2156,Thelper,H16L N-term,0
9.333333,1,0.5,610.7512,12/5/2019,638,Thelper,H16L N-term,0
9.333333,2,0.5,594.9275,12/5/2019,1279,Thelper,H16L N-term,0
9.333333,3,0.5,128.02246,12/5/2019,2406,Thelper,H16L N-term,0
3.111,1,0.5,370.61914,12/5/2019,680,Thelper,H16L N-term,0
3.111,2,0.5,369.35986,12/5/2019,1538,Thelper,H16L N-term,0
3.111,3,0.5,0.0,12/5/2019,2735,Thelper,H16L N-term,0
1.037037,1,0.5,437.48315,12/5/2019,774,Thelper,H16L N-term,0
1.037037,2,0.5,464.90308,12/5/2019,1953,Thelper,H16L N-term,0
1.037037,3,0.5,0.0,12/5/2019,3387,Thelper,H16L N-term,0
0.345679,1,0.5,432.35913,12/5/2019,765,Thelper,H16L N-term,0
0.345679,2,0.5,410.13843,12/5/2019,1531,Thelper,H16L N-term,0
0.345679,3,0.5,25.435791,12/5/2019,2522,Thelper,H16L N-term,0
0.115226,1,0.5,390.48706,12/5/2019,605,Thelper,H16L N-term,0
0.115226,2,0.5,303.98608,12/5/2019,1429,Thelper,H16L N-term,0
0.115226,3,0.5,0.0,12/5/2019,2544,Thelper,H16L N-term,0
0.038409,1,0.5,584.09717,12/5/2019,1361,Thelper,H16L N-term,0
0.038409,2,0.5,584.0759,12/5/2019,3111,Thelper,H16L N-term,0
0.038409,3,0.5,143.98047,12/5/2019,5157,Thelper,H16L N-term,0
0.012803,1,0.5,353.01123,12/5/2019,624,Thelper,H16L N-term,0
0.012803,2,0.5,278.11694,12/5/2019,1653,Thelper,H16L N-term,0
0.012803,3,0.5,0.0,12/5/2019,2807,Thelper,H16L N-term,0
0.004268,1,0.5,0.0,12/5/2019,469,Thelper,H16L N-term,0
0.004268,2,0.5,0.0,12/5/2019,1445,Thelper,H16L N-term,0
0.004268,3,0.5,0.0,12/5/2019,2340,Thelper,H16L N-term,0
0.001423,1,0.5,0.0,12/5/2019,843,Thelper,H16L N-term,0
0.001423,2,0.5,0.0,12/5/2019,2481,Thelper,H16L N-term,0
0.001423,3,0.5,0.0,12/5/2019,4006,Thelper,H16L N-term,0
0.000474,1,0.5,0.0,12/5/2019,385,Thelper,H16L N-term,0
0.000474,2,0.5,0.0,12/5/2019,1233,Thelper,H16L N-term,0
0.000474,3,0.5,0.0,12/5/2019,1848,Thelper,H16L N-term,0
84.0,1,4.0,14588.294,12/5/2019,64,Treg,F42Q N-Term,0
84.0,2,4.0,24672.16,12/5/2019,81,Treg,F42Q N-Term,0
84.0,3,4.0,35373.176,12/5/2019,41,Treg,F42Q N-Term,0
28.0,1,4.0,13836.903,12/5/2019,95,Treg,F42Q N-Term,0
28.0,2,4.0,22296.0,12/5/2019,146,Treg,F42Q N-Term,0
28.0,3,4.0,33257.523,12/5/2019,96,Treg,F42Q N-Term,0
9.333333,1,4.0,10097.728,12/5/2019,78,Treg,F42Q N-Term,0
9.333333,2,4.0,20209.914,12/5/2019,127,Treg,F42Q N-Term,0
9.333333,3,4.0,33366.062,12/5/2019,82,Treg,F42Q N-Term,0
3.111,1,4.0,8493.202,12/5/2019,120,Treg,F42Q N-Term,0
3.111,2,4.0,14078.466,12/5/2019,171,Treg,F42Q N-Term,0
3.111,3,4.0,26549.625,12/5/2019,117,Treg,F42Q N-Term,0
1.037037,1,4.0,5132.914,12/5/2019,101,Treg,F42Q N-Term,0
1.037037,2,4.0,9077.038,12/5/2019,171,Treg,F42Q N-Term,0
1.037037,3,4.0,22555.324,12/5/2019,105,Treg,F42Q N-Term,0
0.345679,1,4.0,5932.8916,12/5/2019,129,Treg,F42Q N-Term,0
0.345679,2,4.0,3160.6934,12/5/2019,175,Treg,F42Q N-Term,0
0.345679,3,4.0,7752.2725,12/5/2019,102,Treg,F42Q N-Term,0
0.115226,1,4.0,4818.8545,12/5/2019,124,Treg,F42Q N-Term,0
0.115226,2,4.0,907.3008,12/5/2019,203,Treg,F42Q N-Term,0
0.115226,3,4.0,3312.1914,12/5/2019,88,Treg,F42Q N-Term,0
0.038409,1,4.0,2492.829,12/5/2019,95,Treg,F42Q N-Term,0
0.038409,2,4.0,650.56836,12/5/2019,161,Treg,F42Q N-Term,0
0.038409,3,4.0,3375.2148,12/5/2019,103,Treg,F42Q N-Term,0
0.012803,1,4.0,3543.3066,12/5/2019,89,Treg,F42Q N-Term,0
0.012803,2,4.0,223.20996,12/5/2019,153,Treg,F42Q N-Term,0
0.012803,3,4.0,1743.8838,12/5/2019,99,Treg,F42Q N-Term,0
0.004268,1,4.0,3683.6943,12/5/2019,109,Treg,F42Q N-Term,0
0.004268,2,4.0,0.0,12/5/2019,154,Treg,F42Q N-Term,0
0.004268,3,4.0,3722.2617,12/5/2019,102,Treg,F42Q N-Term,0
0.001423,1,4.0,9204.806,12/5/2019,111,Treg,F42Q N-Term,0
0.001423,2,4.0,0.0,12/5/2019,136,Treg,F42Q N-Term,0
0.001423,3,4.0,0.0,12/5/2019,64,Treg,F42Q N-Term,0
0.000474,1,4.0,18268.242,12/5/2019,68,Treg,F42Q N-Term,0
0.000474,2,4.0,0.0,12/5/2019,101,Treg,F42Q N-Term,0
0.000474,3,4.0,0.0,12/5/2019,94,Treg,F42Q N-Term,0
84.0,1,2.0,13216.958,12/5/2019,126,Treg,F42Q N-Term,0
84.0,2,2.0,24666.965,12/5/2019,177,Treg,F42Q N-Term,0
84.0,3,2.0,33966.207,12/5/2019,104,Treg,F42Q N-Term,0
28.0,1,2.0,11991.331,12/5/2019,91,Treg,F42Q N-Term,0
28.0,2,2.0,23111.992,12/5/2019,160,Treg,F42Q N-Term,0
28.0,3,2.0,31841.504,12/5/2019,59,Treg,F42Q N-Term,0
9.333333,1,2.0,4032.2559,12/5/2019,98,Treg,F42Q N-Term,0
9.333333,2,2.0,10528.55,12/5/2019,153,Treg,F42Q N-Term,0
9.333333,3,2.0,25792.75,12/5/2019,75,Treg,F42Q N-Term,0
3.111,1,2.0,1180.419,12/5/2019,92,Treg,F42Q N-Term,0
3.111,2,2.0,938.9707,12/5/2019,136,Treg,F42Q N-Term,0
3.111,3,2.0,4970.492,12/5/2019,95,Treg,F42Q N-Term,0
1.037037,1,2.0,1623.9375,12/5/2019,110,Treg,F42Q N-Term,0
1.037037,2,2.0,1144.6924,12/5/2019,139,Treg,F42Q N-Term,0
1.037037,3,2.0,2090.1719,12/5/2019,85,Treg,F42Q N-Term,0
0.345679,1,2.0,1625.0674,12/5/2019,108,Treg,F42Q N-Term,0
0.345679,2,2.0,0.0,12/5/2019,186,Treg,F42Q N-Term,0
0.345679,3,2.0,0.0,12/5/2019,77,Treg,F42Q N-Term,0
0.115226,1,2.0,494.29688,12/5/2019,115,Treg,F42Q N-Term,0
0.115226,2,2.0,0.0,12/5/2019,162,Treg,F42Q N-Term,0
0.115226,3,2.0,0.0,12/5/2019,92,Treg,F42Q N-Term,0
0.038409,1,2.0,0.0,12/5/2019,109,Treg,F42Q N-Term,0
0.038409,2,2.0,0.0,12/5/2019,160,Treg,F42Q N-Term,0
0.038409,3,2.0,0.0,12/5/2019,72,Treg,F42Q N-Term,0
0.012803,1,2.0,0.0,12/5/2019,113,Treg,F42Q N-Term,0
0.012803,2,2.0,0.0,12/5/2019,136,Treg,F42Q N-Term,0
0.012803,3,2.0,0.0,12/5/2019,91,Treg,F42Q N-Term,0
0.004268,1,2.0,2575.0576,12/5/2019,108,Treg,F42Q N-Term,0
0.004268,2,2.0,969.5459,12/5/2019,221,Treg,F42Q N-Term,0
0.004268,3,2.0,0.0,12/5/2019,125,Treg,F42Q N-Term,0
0.001423,1,2.0,1015.8135,12/5/2019,119,Treg,F42Q N-Term,0
0.001423,2,2.0,0.0,12/5/2019,164,Treg,F42Q N-Term,0
0.001423,3,2.0,0.0,12/5/2019,84,Treg,F42Q N-Term,0
0.000474,1,2.0,2315.666,12/5/2019,85,Treg,F42Q N-Term,0
0.000474,2,2.0,0.0,12/5/2019,144,Treg,F42Q N-Term,0
0.000474,3,2.0,0.0,12/5/2019,92,Treg,F42Q N-Term,0
84.0,1,1.0,15037.966,12/5/2019,64,Treg,F42Q N-Term,0
84.0,2,1.0,25062.469,12/5/2019,116,Treg,F42Q N-Term,0
84.0,3,1.0,36914.95,12/5/2019,64,Treg,F42Q N-Term,0
28.0,1,1.0,9290.345,12/5/2019,80,Treg,F42Q N-Term,0
28.0,2,1.0,20327.855,12/5/2019,124,Treg,F42Q N-Term,0
28.0,3,1.0,35649.266,12/5/2019,92,Treg,F42Q N-Term,0
9.333333,1,1.0,1562.8193,12/5/2019,65,Treg,F42Q N-Term,0
9.333333,2,1.0,1306.3262,12/5/2019,119,Treg,F42Q N-Term,0
9.333333,3,1.0,6397.5283,12/5/2019,46,Treg,F42Q N-Term,0
3.111,1,1.0,567.9033,12/5/2019,64,Treg,F42Q N-Term,0
3.111,2,1.0,1129.1924,12/5/2019,106,Treg,F42Q N-Term,0
3.111,3,1.0,2492.8633,12/5/2019,63,Treg,F42Q N-Term,0
1.037037,1,1.0,2481.038,12/5/2019,92,Treg,F42Q N-Term,0
1.037037,2,1.0,475.8037,12/5/2019,122,Treg,F42Q N-Term,0
1.037037,3,1.0,0.0,12/5/2019,79,Treg,F42Q N-Term,0
0.345679,1,1.0,2158.289,12/5/2019,100,Treg,F42Q N-Term,0
0.345679,2,1.0,2085.4443,12/5/2019,118,Treg,F42Q N-Term,0
0.345679,3,1.0,0.0,12/5/2019,87,Treg,F42Q N-Term,0
0.115226,1,1.0,2862.832,12/5/2019,92,Treg,F42Q N-Term,0
0.115226,2,1.0,0.0,12/5/2019,119,Treg,F42Q N-Term,0
0.115226,3,1.0,0.0,12/5/2019,88,Treg,F42Q N-Term,0
0.038409,1,1.0,2318.163,12/5/2019,90,Treg,F42Q N-Term,0
0.038409,2,1.0,400.78906,12/5/2019,127,Treg,F42Q N-Term,0
0.038409,3,1.0,0.0,12/5/2019,78,Treg,F42Q N-Term,0
0.012803,1,1.0,2580.705,12/5/2019,119,Treg,F42Q N-Term,0
0.012803,2,1.0,51.375,12/5/2019,138,Treg,F42Q N-Term,0
0.012803,3,1.0,0.0,12/5/2019,89,Treg,F42Q N-Term,0
0.004268,1,1.0,3634.7168,12/5/2019,94,Treg,F42Q N-Term,0
0.004268,2,1.0,0.0,12/5/2019,171,Treg,F42Q N-Term,0
0.004268,3,1.0,0.0,12/5/2019,140,Treg,F42Q N-Term,0
0.001423,1,1.0,0.0,12/5/2019,94,Treg,F42Q N-Term,0
0.001423,2,1.0,0.0,12/5/2019,114,Treg,F42Q N-Term,0
0.001423,3,1.0,0.0,12/5/2019,81,Treg,F42Q N-Term,0
0.000474,1,1.0,1641.542,12/5/2019,106,Treg,F42Q N-Term,0
0.000474,2,1.0,0.0,12/5/2019,125,Treg,F42Q N-Term,0
0.000474,3,1.0,0.0,12/5/2019,73,Treg,F42Q N-Term,0
84.0,1,0.5,13315.509,12/5/2019,45,Treg,F42Q N-Term,0
84.0,2,0.5,28081.207,12/5/2019,86,Treg,F42Q N-Term,0
84.0,3,0.5,44341.293,12/5/2019,32,Treg,F42Q N-Term,0
28.0,1,0.5,7026.0674,12/5/2019,54,Treg,F42Q N-Term,0
28.0,2,0.5,16894.91,12/5/2019,94,Treg,F42Q N-Term,0
28.0,3,0.5,32122.664,12/5/2019,49,Treg,F42Q N-Term,0
9.333333,1,0.5,0.0,12/5/2019,47,Treg,F42Q N-Term,0
9.333333,2,0.5,0.0,12/5/2019,107,Treg,F42Q N-Term,0
9.333333,3,0.5,1354.9277,12/5/2019,59,Treg,F42Q N-Term,0
3.111,1,0.5,742.2158,12/5/2019,64,Treg,F42Q N-Term,0
3.111,2,0.5,0.0,12/5/2019,82,Treg,F42Q N-Term,0
3.111,3,0.5,0.0,12/5/2019,58,Treg,F42Q N-Term,0
1.037037,1,0.5,0.0,12/5/2019,100,Treg,F42Q N-Term,0
1.037037,2,0.5,0.0,12/5/2019,118,Treg,F42Q N-Term,0
1.037037,3,0.5,2890.707,12/5/2019,52,Treg,F42Q N-Term,0
0.345679,1,0.5,980.1719,12/5/2019,101,Treg,F42Q N-Term,0
0.345679,2,0.5,0.0,12/5/2019,124,Treg,F42Q N-Term,0
0.345679,3,0.5,0.0,12/5/2019,69,Treg,F42Q N-Term,0
0.115226,1,0.5,1765.2324,12/5/2019,123,Treg,F42Q N-Term,0
0.115226,2,0.5,0.0,12/5/2019,148,Treg,F42Q N-Term,0
0.115226,3,0.5,0.0,12/5/2019,71,Treg,F42Q N-Term,0
0.038409,1,0.5,2053.458,12/5/2019,102,Treg,F42Q N-Term,0
0.038409,2,0.5,0.0,12/5/2019,149,Treg,F42Q N-Term,0
0.038409,3,0.5,271.97656,12/5/2019,70,Treg,F42Q N-Term,0
0.012803,1,0.5,0.0,12/5/2019,94,Treg,F42Q N-Term,0
0.012803,2,0.5,0.0,12/5/2019,151,Treg,F42Q N-Term,0
0.012803,3,0.5,0.0,12/5/2019,83,Treg,F42Q N-Term,0
0.004268,1,0.5,2499.9756,12/5/2019,97,Treg,F42Q N-Term,0
0.004268,2,0.5,0.0,12/5/2019,151,Treg,F42Q N-Term,0
0.004268,3,0.5,0.0,12/5/2019,74,Treg,F42Q N-Term,0
0.001423,1,0.5,4150.0986,12/5/2019,100,Treg,F42Q N-Term,0
0.001423,2,0.5,0.0,12/5/2019,144,Treg,F42Q N-Term,0
0.001423,3,0.5,0.0,12/5/2019,88,Treg,F42Q N-Term,0
0.000474,1,0.5,7834.7275,12/5/2019,78,Treg,F42Q N-Term,0
0.000474,2,0.5,0.0,12/5/2019,142,Treg,F42Q N-Term,0
0.000474,3,0.5,0.0,12/5/2019,83,Treg,F42Q N-Term,0
84.0,1,4.0,23710.377,12/5/2019,89,Treg,N88D C-term,0
84.0,2,4.0,27015.727,12/5/2019,110,Treg,N88D C-term,0
84.0,3,4.0,24650.885,12/5/2019,77,Treg,N88D C-term,0
28.0,1,4.0,22799.02,12/5/2019,88,Treg,N88D C-term,0
28.0,2,4.0,28706.742,12/5/2019,124,Treg,N88D C-term,0
28.0,3,4.0,33760.543,12/5/2019,61,Treg,N88D C-term,0
9.333333,1,4.0,17429.486,12/5/2019,70,Treg,N88D C-term,0
9.333333,2,4.0,23167.658,12/5/2019,127,Treg,N88D C-term,0
9.333333,3,4.0,25583.305,12/5/2019,74,Treg,N88D C-term,0
3.111,1,4.0,13578.014,12/5/2019,63,Treg,N88D C-term,0
3.111,2,4.0,17217.918,12/5/2019,85,Treg,N88D C-term,0
3.111,3,4.0,22893.234,12/5/2019,69,Treg,N88D C-term,0
1.037037,1,4.0,6722.852,12/5/2019,107,Treg,N88D C-term,0
1.037037,2,4.0,10624.598,12/5/2019,132,Treg,N88D C-term,0
1.037037,3,4.0,18214.117,12/5/2019,57,Treg,N88D C-term,0
0.345679,1,4.0,4732.893,12/5/2019,89,Treg,N88D C-term,0
0.345679,2,4.0,5498.553,12/5/2019,107,Treg,N88D C-term,0
0.345679,3,4.0,11311.527,12/5/2019,67,Treg,N88D C-term,0
0.115226,1,4.0,1802.2388,12/5/2019,87,Treg,N88D C-term,0
0.115226,2,4.0,844.1167,12/5/2019,142,Treg,N88D C-term,0
0.115226,3,4.0,1502.9087,12/5/2019,79,Treg,N88D C-term,0
0.038409,1,4.0,4909.5024,12/5/2019,106,Treg,N88D C-term,0
0.038409,2,4.0,0.0,12/5/2019,101,Treg,N88D C-term,0
0.038409,3,4.0,0.0,12/5/2019,61,Treg,N88D C-term,0
0.012803,1,4.0,1018.34717,12/5/2019,84,Treg,N88D C-term,0
0.012803,2,4.0,0.0,12/5/2019,115,Treg,N88D C-term,0
0.012803,3,4.0,0.0,12/5/2019,60,Treg,N88D C-term,0
0.004268,1,4.0,1064.1909,12/5/2019,100,Treg,N88D C-term,0
0.004268,2,4.0,0.0,12/5/2019,129,Treg,N88D C-term,0
0.004268,3,4.0,0.0,12/5/2019,59,Treg,N88D C-term,0
0.001423,1,4.0,534.48584,12/5/2019,104,Treg,N88D C-term,0
0.001423,2,4.0,0.0,12/5/2019,125,Treg,N88D C-term,0
0.001423,3,4.0,2664.6733,12/5/2019,76,Treg,N88D C-term,0
0.000474,1,4.0,989.8989,12/5/2019,71,Treg,N88D C-term,0
0.000474,2,4.0,0.0,12/5/2019,117,Treg,N88D C-term,0
0.000474,3,4.0,0.0,12/5/2019,64,Treg,N88D C-term,0
84.0,1,2.0,27581.398,12/5/2019,53,Treg,N88D C-term,0
84.0,2,2.0,36239.246,12/5/2019,88,Treg,N88D C-term,0
84.0,3,2.0,40166.508,12/5/2019,58,Treg,N88D C-term,0
28.0,1,2.0,20876.531,12/5/2019,50,Treg,N88D C-term,0
28.0,2,2.0,27725.32,12/5/2019,76,Treg,N88D C-term,0
28.0,3,2.0,41469.902,12/5/2019,33,Treg,N88D C-term,0
9.333333,1,2.0,5380.3853,12/5/2019,68,Treg,N88D C-term,0
9.333333,2,2.0,8332.922,12/5/2019,98,Treg,N88D C-term,0
9.333333,3,2.0,22554.56,12/5/2019,61,Treg,N88D C-term,0
3.111,1,2.0,2613.3481,12/5/2019,44,Treg,N88D C-term,0
3.111,2,2.0,6104.9653,12/5/2019,106,Treg,N88D C-term,0
3.111,3,2.0,13000.402,12/5/2019,64,Treg,N88D C-term,0
1.037037,1,2.0,584.896,12/5/2019,78,Treg,N88D C-term,0
1.037037,2,2.0,2656.4478,12/5/2019,116,Treg,N88D C-term,0
1.037037,3,2.0,5815.1772,12/5/2019,62,Treg,N88D C-term,0
0.345679,1,2.0,340.55518,12/5/2019,57,Treg,N88D C-term,0
0.345679,2,2.0,14.46875,12/5/2019,107,Treg,N88D C-term,0
0.345679,3,2.0,1604.9243,12/5/2019,56,Treg,N88D C-term,0
0.115226,1,2.0,213.8706,12/5/2019,58,Treg,N88D C-term,0
0.115226,2,2.0,0.0,12/5/2019,102,Treg,N88D C-term,0
0.115226,3,2.0,1150.0845,12/5/2019,56,Treg,N88D C-term,0
0.038409,1,2.0,0.0,12/5/2019,75,Treg,N88D C-term,0
0.038409,2,2.0,0.0,12/5/2019,102,Treg,N88D C-term,0
0.038409,3,2.0,2229.526,12/5/2019,58,Treg,N88D C-term,0
0.012803,1,2.0,3001.1362,12/5/2019,79,Treg,N88D C-term,0
0.012803,2,2.0,1851.5171,12/5/2019,113,Treg,N88D C-term,0
0.012803,3,2.0,0.0,12/5/2019,56,Treg,N88D C-term,0
0.004268,1,2.0,0.0,12/5/2019,70,Treg,N88D C-term,0
0.004268,2,2.0,490.9829,12/5/2019,107,Treg,N88D C-term,0
0.004268,3,2.0,0.0,12/5/2019,46,Treg,N88D C-term,0
0.001423,1,2.0,1796.9194,12/5/2019,61,Treg,N88D C-term,0
0.001423,2,2.0,0.0,12/5/2019,115,Treg,N88D C-term,0
0.001423,3,2.0,0.0,12/5/2019,80,Treg,N88D C-term,0
0.000474,1,2.0,596.8413,12/5/2019,68,Treg,N88D C-term,0
0.000474,2,2.0,0.0,12/5/2019,114,Treg,N88D C-term,0
0.000474,3,2.0,0.0,12/5/2019,56,Treg,N88D C-term,0
84.0,1,1.0,28445.012,12/5/2019,86,Treg,N88D C-term,0
84.0,2,1.0,35027.793,12/5/2019,116,Treg,N88D C-term,0
84.0,3,1.0,39480.79,12/5/2019,62,Treg,N88D C-term,0
28.0,1,1.0,21099.414,12/5/2019,46,Treg,N88D C-term,0
28.0,2,1.0,28100.059,12/5/2019,101,Treg,N88D C-term,0
