Ligand,Date,Cell,Dose,Variance,Mean,Skew,Kurtosis,alphStatCov,Time,Bivalent
F42Q N-Term,12/5/2019,CD8,9.333333,7244926.0,783.0581,3.6562657,30.926865,0,2.0,0
F42Q N-Term,12/5/2019,CD8,3.111,5795206.5,590.27124,2.6191514,15.168606,0,2.0,0
F42Q N-Term,12/5/2019,CD8,1.037037,6253870.5,670.3706,2.6508145,14.917362,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.345679,6041824.0,386.4995,3.5590463,29.53814,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.115226,5027909.5,330.07227,2.1139145,8.031942,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.038409,8790541.0,508.1399,13.115877,369.25363,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.012803,5003556.0,236.92578,2.218411,8.287288,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.004268,4946945.0,279.46045,2.1174407,8.361335,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.001423,4952616.0,405.78223,1.9929482,6.6413403,0,2.0,0
F42Q N-Term,12/5/2019,CD8,0.000474,4896161.5,447.18555,2.1392403,10.788132,0,2.0,0
F42Q N-Term,12/5/2019,CD8,84.0,8319291.5,1047.1555,2.5215616,10.073346,0,1.0,0
F42Q N-Term,12/5/2019,CD8,28.0,8957578.0,1185.24,2.5936475,11.200743,0,1.0,0
F42Q N-Term,12/5/2019,CD8,9.333333,5045438.0,352.8523,2.2396853,8.1881695,0,1.0,0
F42Q N-Term,12/5/2019,CD8,3.111,4812684.0,378.67725,2.0750296,7.3094788,0,1.0,0
F42Q N-Term,12/5/2019,CD8,1.037037,7293870.5,307.41724,10.986526,281.66595,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.345679,6438721.5,492.74414,6.131811,115.5139,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.115226,8446144.0,207.89673,12.771539,363.61926,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.038409,4643643.5,115.56201,1.9151813,5.4415407,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.012803,6054873.5,0.0,6.94648,113.49783,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.004268,4801651.0,15.579102,2.1186342,7.207651,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.001423,6279416.5,0.0,7.530438,140.10419,0,1.0,0
F42Q N-Term,12/5/2019,CD8,0.000474,3966248.5,0.0,2.6168275,12.005031,0,1.0,0
F42Q N-Term,12/5/2019,CD8,84.0,6696784.5,678.2932,2.8369706,14.497633,0,0.5,0
F42Q N-Term,12/5/2019,CD8,28.0,8771069.0,727.6072,5.1418867,56.88723,0,0.5,0
F42Q N-Term,12/5/2019,CD8,9.333333,3818749.8,132.44604,1.876804,6.5082483,0,0.5,0
F42Q N-Term,12/5/2019,CD8,3.111,7543910.0,230.80981,14.796325,452.79837,0,0.5,0
F42Q N-Term,12/5/2019,CD8,1.037037,4385497.5,164.96118,2.4729981,12.294848,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.345679,4797109.5,236.42041,3.3550196,30.463428,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.115226,5404537.5,101.116455,3.8697069,33.77121,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.038409,4602188.5,0.0,2.626063,14.484585,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.012803,5025952.0,85.22803,3.529994,36.600376,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.004268,3882448.0,0.0,2.3975296,12.392851,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.001423,3773012.2,0.0,2.5702093,11.699604,0,0.5,0
F42Q N-Term,12/5/2019,CD8,0.000474,4620686.5,0.0,3.3358867,22.14876,0,0.5,0
N88D C-term,12/5/2019,CD8,84.0,22682400.0,3925.5957,1.8904974,5.242481,0,4.0,0
N88D C-term,12/5/2019,CD8,28.0,16285812.0,3148.082,2.897147,18.681494,0,4.0,0
N88D C-term,12/5/2019,CD8,9.333333,10267411.0,2037.207,2.327953,9.401001,0,4.0,0
N88D C-term,12/5/2019,CD8,3.111,7544946.5,1221.4126,2.4959016,11.064113,0,4.0,0
N88D C-term,12/5/2019,CD8,1.037037,7727912.5,967.0115,3.7497115,24.416994,0,4.0,0
N88D C-term,12/5/2019,CD8,0.345679,8110924.5,484.62085,14.397743,429.6162,0,4.0,0
N88D C-term,12/5/2019,CD8,0.115226,4601629.5,498.97656,2.451934,10.089522,0,4.0,0
N88D C-term,12/5/2019,CD8,0.038409,4723911.0,340.1145,3.8111012,40.878323,0,4.0,0
N88D C-term,12/5/2019,CD8,0.012803,5465849.0,573.3479,3.190922,19.931307,0,4.0,0
N88D C-term,12/5/2019,CD8,0.004268,3482349.2,328.6206,1.8119628,5.806984,0,4.0,0
N88D C-term,12/5/2019,CD8,0.001423,3567057.2,291.7744,1.7920954,5.0953417,0,4.0,0
N88D C-term,12/5/2019,CD8,0.000474,4095687.2,273.1277,2.7505722,16.28148,0,4.0,0
N88D C-term,12/5/2019,CD8,84.0,17162832.0,3369.982,1.7881954,4.695148,0,2.0,0
N88D C-term,12/5/2019,CD8,28.0,10274504.0,2212.813,2.3555663,9.594682,0,2.0,0
N88D C-term,12/5/2019,CD8,9.333333,8130596.0,588.05005,12.3616705,296.4801,0,2.0,0
N88D C-term,12/5/2019,CD8,3.111,5125422.0,715.5847,2.8437629,13.86286,0,2.0,0
N88D C-term,12/5/2019,CD8,1.037037,4405261.0,491.0354,2.6276362,12.236062,0,2.0,0
N88D C-term,12/5/2019,CD8,0.345679,4748219.0,280.96826,3.2317684,18.896275,0,2.0,0
N88D C-term,12/5/2019,CD8,0.115226,4008716.8,136.0044,3.2879384,20.701393,0,2.0,0
N88D C-term,12/5/2019,CD8,0.038409,3835446.0,193.44092,2.4656725,9.924529,0,2.0,0
N88D C-term,12/5/2019,CD8,0.012803,4427644.0,61.75537,3.8308039,24.525808,0,2.0,0
N88D C-term,12/5/2019,CD8,0.004268,4017585.5,214.4768,3.252886,22.821066,0,2.0,0
N88D C-term,12/5/2019,CD8,0.001423,3514565.8,59.88623,3.3489711,23.692747,0,2.0,0
N88D C-term,12/5/2019,CD8,0.000474,3602478.8,90.434326,2.7705224,16.019566,0,2.0,0
N88D C-term,12/5/2019,CD8,84.0,16662864.0,3634.92,1.9057593,7.707546,0,1.0,0
N88D C-term,12/5/2019,CD8,28.0,10027102.0,1978.126,3.9273164,44.086838,0,1.0,0
N88D C-term,12/5/2019,CD8,9.333333,3556660.0,407.08984,2.2640576,10.337225,0,1.0,0
N88D C-term,12/5/2019,CD8,3.111,5176829.0,299.33984,4.9745097,56.522903,0,1.0,0
N88D C-term,12/5/2019,CD8,1.037037,5568643.5,0.0,5.3949337,57.954113,0,1.0,0
N88D C-term,12/5/2019,CD8,0.345679,3821526.8,274.094,2.5735478,11.60668,0,1.0,0
N88D C-term,12/5/2019,CD8,0.115226,3847604.0,129.4436,3.0525093,20.4008,0,1.0,0
N88D C-term,12/5/2019,CD8,0.038409,3493337.0,263.68945,2.7880256,16.639725,0,1.0,0
N88D C-term,12/5/2019,CD8,0.012803,3143677.2,61.74756,2.2347186,8.384197,0,1.0,0
N88D C-term,12/5/2019,CD8,0.004268,3701732.2,104.53076,3.1530578,18.998108,0,1.0,0
N88D C-term,12/5/2019,CD8,0.001423,3811447.8,0.0,6.6898265,91.76642,0,1.0,0
N88D C-term,12/5/2019,CD8,0.000474,2759316.0,0.0,4.7466316,55.046257,0,1.0,0
N88D C-term,12/5/2019,CD8,84.0,21908104.0,4535.9624,1.3627791,2.3684015,0,0.5,0
N88D C-term,12/5/2019,CD8,28.0,11139705.0,2412.8047,2.0279584,6.759774,0,0.5,0
N88D C-term,12/5/2019,CD8,9.333333,3379296.5,261.1526,2.6660829,14.539486,0,0.5,0
N88D C-term,12/5/2019,CD8,3.111,3550061.0,285.67725,3.7087498,36.700428,0,0.5,0
N88D C-term,12/5/2019,CD8,1.037037,2897666.5,354.19214,2.2792776,12.979411,0,0.5,0
N88D C-term,12/5/2019,CD8,0.345679,4161953.8,142.01929,5.7150397,69.6362,0,0.5,0
N88D C-term,12/5/2019,CD8,0.115226,2869883.8,68.1853,2.13512,8.036356,0,0.5,0
N88D C-term,12/5/2019,CD8,0.038409,2712191.2,18.024658,2.3061833,10.747331,0,0.5,0
N88D C-term,12/5/2019,CD8,0.012803,2712390.5,121.998535,2.4839094,13.029249,0,0.5,0
N88D C-term,12/5/2019,CD8,0.004268,3102876.5,137.10352,2.382586,10.018559,0,0.5,0
N88D C-term,12/5/2019,CD8,0.001423,3418859.0,0.0,2.743499,14.337423,0,0.5,0
N88D C-term,12/5/2019,CD8,0.000474,2757962.2,0.0,2.2322025,8.637293,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,84.0,26649814.0,2216.836,1.2532817,1.49509,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,28.0,21089206.0,1705.8574,0.9421392,0.10594177,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,9.333333,17920492.0,1555.6455,0.85196555,0.4320886,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,3.111,22931140.0,2758.8916,1.1922321,2.2672572,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,1.037037,25364320.0,2739.5078,0.5708748,-0.4586885,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.345679,17834940.0,431.77734,0.7068111,-0.24949026,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.115226,9753808.0,974.27734,0.30053997,-0.84976125,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.038409,11863377.0,0.0,0.3339877,-0.10219574,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.012803,22319952.0,894.01074,0.86137354,0.15765238,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.004268,28993568.0,659.5908,1.0430765,0.20952344,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.001423,14301496.0,0.0,0.4455803,-0.62413716,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,0.000474,29956892.0,0.0,1.0814466,0.22708988,0,4.0,0
F42Q N-Term,12/5/2019,NKBright,84.0,26005434.0,3817.25,0.59366775,-0.42028284,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,28.0,16779946.0,2303.5947,0.16943476,-1.0513415,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,9.333333,16582927.0,973.6113,0.56730205,-0.5738945,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,3.111,27801368.0,549.6289,1.0250002,0.2719195,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,1.037037,17949240.0,244.33594,0.5947145,-0.3673749,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.345679,24039094.0,949.8135,0.80735964,0.7085898,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.115226,17345668.0,133.22461,0.35769868,-0.7234323,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.038409,21063740.0,0.0,0.0689208,-1.4711767,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.012803,18227990.0,536.70215,0.28329685,-0.8101189,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.004268,22280614.0,0.0,1.1276256,0.72538114,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.001423,20498420.0,350.82422,0.5868323,0.16363406,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,0.000474,14313920.0,678.96094,-0.04105956,-0.8128784,0,2.0,0
F42Q N-Term,12/5/2019,NKBright,84.0,29715502.0,5228.699,0.4319317,-0.3471794,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,28.0,17278098.0,0.0,0.55964434,-0.25965452,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,9.333333,16449017.0,1112.3721,0.05701168,-1.1607821,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,3.111,20388408.0,0.0,1.1247134,0.6201143,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,1.037037,18229524.0,550.82227,0.9605782,0.93795943,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.345679,18543770.0,0.0,1.0195217,0.10577583,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.115226,31676086.0,2277.7803,0.23580264,-1.1537918,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.038409,20392240.0,133.84668,0.63323355,0.12078953,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.012803,26793260.0,0.0,1.0988392,0.6201868,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.004268,18091870.0,450.49512,0.9845315,0.88024735,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.001423,26839168.0,778.84766,0.75197417,-0.4003539,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,0.000474,22931394.0,0.0,0.8927946,-0.256289,0,1.0,0
F42Q N-Term,12/5/2019,NKBright,84.0,19903898.0,2890.8594,1.2012268,1.3311677,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,28.0,40799868.0,3939.9727,0.6786425,-0.34436512,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,9.333333,22480378.0,256.8047,0.47009248,-0.91468096,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,3.111,14373144.0,112.631836,0.13777585,-0.5858433,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,1.037037,26335844.0,997.0947,1.0433121,0.67491007,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.345679,25648020.0,1534.6846,0.8293977,0.27992892,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.115226,18919406.0,0.0,1.6276065,3.4553971,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.038409,15921024.0,81.90527,0.5680771,-0.3446734,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.012803,24307988.0,802.9961,0.77105796,-0.2698779,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.004268,14772689.0,0.0,0.9624755,0.14467049,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.001423,22429798.0,0.0,0.7065043,-0.27099514,0,0.5,0
F42Q N-Term,12/5/2019,NKBright,0.000474,26464498.0,0.0,1.1554213,0.13742304,0,0.5,0
N88D C-term,12/5/2019,NKBright,84.0,15713665.0,4474.5684,0.9138758,-0.45553207,0,4.0,0
N88D C-term,12/5/2019,NKBright,28.0,15564541.0,2034.9971,0.47233963,0.53295255,0,4.0,0
N88D C-term,12/5/2019,NKBright,9.333333,20538136.0,2154.4502,0.38541618,-0.44547606,0,4.0,0
N88D C-term,12/5/2019,NKBright,3.111,14893894.0,1412.5557,0.053271353,-0.5611818,0,4.0,0
N88D C-term,12/5/2019,NKBright,1.037037,32884068.0,1667.833,1.0767012,0.4769299,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.345679,17635044.0,92.51367,0.8636957,0.22758532,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.115226,24852536.0,863.3877,0.52382714,-0.87744427,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.038409,19336298.0,0.0,0.5227426,-0.5374055,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.012803,23762418.0,769.4258,0.8070171,0.1362114,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.004268,12466461.0,0.0,0.4876957,-0.63724804,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.001423,17039132.0,0.0,1.4630716,2.711115,0,4.0,0
N88D C-term,12/5/2019,NKBright,0.000474,25286274.0,1297.4229,0.71486425,0.9366355,0,4.0,0
N88D C-term,12/5/2019,NKBright,84.0,25866230.0,5712.3594,0.18055208,-0.9231055,0,2.0,0
N88D C-term,12/5/2019,NKBright,28.0,28662112.0,2712.5332,0.40330547,-0.818836,0,2.0,0
N88D C-term,12/5/2019,NKBright,9.333333,15828162.0,1631.1406,0.15822664,-1.1038381,0,2.0,0
N88D C-term,12/5/2019,NKBright,3.111,28341084.0,534.83887,0.45711,-1.1899832,0,2.0,0
N88D C-term,12/5/2019,NKBright,1.037037,15115662.0,0.0,0.55758715,-0.9358313,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.345679,12668516.0,0.0,1.0740796,1.6615434,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.115226,22985064.0,527.2002,0.72878003,-0.3667369,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.038409,23637654.0,1130.0527,0.40721375,-0.6493468,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.012803,23302004.0,0.0,0.5184884,-0.98167086,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.004268,29220974.0,1316.3213,0.41194317,-1.0219191,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.001423,27938152.0,0.0,0.8441646,-0.5487468,0,2.0,0
N88D C-term,12/5/2019,NKBright,0.000474,14375810.0,924.22754,0.5963343,0.32507586,0,2.0,0
N88D C-term,12/5/2019,NKBright,84.0,18645940.0,5028.133,0.23365346,-0.6188636,0,1.0,0
N88D C-term,12/5/2019,NKBright,28.0,31443614.0,4719.9023,0.76500773,0.06712985,0,1.0,0
N88D C-term,12/5/2019,NKBright,9.333333,16041795.0,0.0,0.8289239,-0.45974183,0,1.0,0
N88D C-term,12/5/2019,NKBright,3.111,19270024.0,0.0,1.189228,1.0109024,0,1.0,0
N88D C-term,12/5/2019,NKBright,1.037037,21684830.0,666.8662,1.2593691,2.1084647,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.345679,19226324.0,634.3574,0.63116866,-0.28864336,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.115226,19841240.0,0.0,1.1646506,1.699141,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.038409,33104980.0,2362.6924,0.22273882,-1.099441,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.012803,17555806.0,335.45996,0.265031,-1.0048833,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.004268,22452878.0,0.0,0.4972632,-0.8165922,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.001423,14414427.0,0.0,0.3778913,-0.86257577,0,1.0,0
N88D C-term,12/5/2019,NKBright,0.000474,26337270.0,471.7998,0.7018988,-0.48558068,0,1.0,0
N88D C-term,12/5/2019,NKBright,84.0,30671160.0,4206.3945,1.3529569,0.7555351,0,0.5,0
N88D C-term,12/5/2019,NKBright,28.0,36199580.0,5427.699,0.11338235,-0.6436362,0,0.5,0
N88D C-term,12/5/2019,NKBright,9.333333,15207627.0,1769.0693,0.20379442,-0.79978085,0,0.5,0
N88D C-term,12/5/2019,NKBright,3.111,12544250.0,0.0,0.39085454,-0.25577092,0,0.5,0
N88D C-term,12/5/2019,NKBright,1.037037,20224374.0,522.72363,0.53142244,-0.92906857,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.345679,9555050.0,0.0,0.39797556,-0.770566,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.115226,24196296.0,1.0029297,0.82390165,-0.3949697,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.038409,24104938.0,1293.7275,0.16871096,-0.80316806,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.012803,21453228.0,692.69336,0.56763166,-0.63558674,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.004268,14160074.0,0.0,0.6609341,0.0098006725,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.001423,19829408.0,0.0,1.0246992,0.7381723,0,0.5,0
N88D C-term,12/5/2019,NKBright,0.000474,19970882.0,518.8594,0.5111727,-0.35763478,0,0.5,0
