kfwd_log__,rxn_log____0,rxn_log____1,rxn_log____2,rxn_log____3,rxn_log____4,rxn_log____5,rxn_log____6,rxn_log____7,endo_log____0,endo_log____1,kRec_kDeg_log____0,kRec_kDeg_log____1,IL2Raexpr_log____0,IL2Raexpr_log____1,IL2Raexpr_log____2,IL2Raexpr_log____3,sortF_logodds__,kfwd,rxn__0,rxn__1,rxn__2,rxn__3,rxn__4,rxn__5,rxn__6,rxn__7,endo__0,endo__1,sortF,kRec_kDeg__0,kRec_kDeg__1,IL2Raexpr__0,IL2Raexpr__1,IL2Raexpr__2,IL2Raexpr__3,Y_15,Y_int,logp
-10.92870015,-0.982809768,-3.130615291,-2.156925719,-2.309999116,-2.464457691,-2.509561048,-2.535225525,-2.342899526,-3.642874045,0.702832767,-1.334230264,-5.363159993,0.82358399,-0.358637944,0.792479222,-1.231673135,-3.364407833,1.79E-05,0.374258042,0.043690906,0.115680208,0.099261339,0.085054956,0.08130392,0.079243846,0.096048738,0.026177002,2.019465286,0.033426517,0.263360816,0.004686075,2.278651885,0.698627248,2.208865912,0.291803942,1.857504682,0.760760237,-2445.650713
-10.8647106,-1.012537178,-2.987433008,-2.206045862,-2.554631711,-2.374964544,-2.455695232,-2.323685954,-2.17759341,-3.915941749,0.775197323,-1.135853677,-5.474485807,0.912604497,-0.28475754,0.881431669,-1.173697883,-2.756089556,1.91E-05,0.363296063,0.05041669,0.110135279,0.077720851,0.093017787,0.085803521,0.09791202,0.113313903,0.019921778,2.171020478,0.059743655,0.321147848,0.004192384,2.490801377,0.75219661,2.414353788,0.30922136,1.60490766,0.716054091,-2440.578938
-10.81110961,-1.000814107,-3.025474467,-2.220001901,-2.307478027,-2.38481888,-2.333183644,-2.476468506,-2.284995982,-3.627001459,0.851380554,-1.194863877,-5.406411073,0.859994356,-0.222817293,0.830741531,-1.112773945,-3.165259556,2.02E-05,0.36758007,0.048534788,0.108608902,0.099511902,0.09210566,0.096986485,0.084039487,0.101774471,0.026595814,2.342879092,0.040494202,0.302745162,0.004487717,2.363147356,0.80026105,2.295019937,0.328646049,1.736902456,0.738917319,-2442.398487
-11.0726889,-0.898101072,-3.057603376,-2.201678236,-2.487325437,-2.36005121,-2.302011286,-2.251750211,-2.149640508,-3.928547929,0.66338972,-1.320474732,-5.454772872,0.967817871,-0.355969218,0.852360527,-1.191020261,-3.12234585,1.55E-05,0.40734244,0.047000202,0.11061736,0.083132011,0.094415388,0.100057397,0.105214915,0.11652604,0.019672217,1.941361868,0.042194864,0.267008514,0.004275848,2.6321944,0.700494183,2.345176175,0.303911037,1.753555037,0.723848307,-2442.403155
-10.91484057,-0.956245208,-3.010856826,-2.180062035,-2.334723713,-2.474855411,-2.413967147,-2.36802371,-2.16136277,-3.809856889,0.796866333,-1.122072755,-5.410036827,0.792632142,-0.320781863,0.71691906,-1.237528877,-3.108730096,1.82E-05,0.384333272,0.049249462,0.113034518,0.096837234,0.08417516,0.08945969,0.093665654,0.115168066,0.022151349,2.218577741,0.04274858,0.325604197,0.004471476,2.209203717,0.72558151,2.048113366,0.290100206,1.635302137,0.737290576,-2440.279785
-10.85782668,-0.871244519,-3.114233153,-2.075770556,-2.527667512,-2.526312604,-2.459454289,-2.234595774,-2.266093509,-3.710719772,0.768120415,-1.227592721,-5.416169054,0.916095567,-0.341459657,0.796114626,-1.260120847,-3.125796595,1.93E-05,0.41843048,0.044412552,0.125459717,0.079845041,0.079953297,0.085481586,0.107035388,0.103716558,0.024459911,2.155710602,0.042055624,0.292997055,0.004444139,2.499512135,0.71073214,2.216910647,0.28361975,1.65571671,0.720511767,-2438.672815
-10.89774592,-0.883974007,-3.102591783,-2.066604626,-2.515619227,-2.525770814,-2.476338461,-2.235634733,-2.257852263,-3.740501911,0.774056194,-1.200616595,-5.364963068,0.908821437,-0.358027243,0.782532956,-1.273295129,-3.15123511,1.85E-05,0.413137832,0.044932596,0.126614958,0.080812855,0.079996627,0.084050417,0.10692424,0.104574843,0.023742184,2.168544476,0.041042639,0.301008554,0.004677633,2.481396327,0.69905403,2.187004843,0.279907768,1.725617826,0.719090118,-2439.974525
-10.72923837,-0.790823948,-2.915355835,-2.07005343,-2.221622881,-2.423538644,-2.320277295,-2.286999682,-2.319863497,-3.809826777,0.664791439,-1.275874959,-5.344158858,0.739452939,-0.28640995,0.788827907,-1.209427719,-3.129509052,2.19E-05,0.453471005,0.054184747,0.12617904,0.108432992,0.088607512,0.098246339,0.10157075,0.098287001,0.022152016,1.944085019,0.041906314,0.279186585,0.004775967,2.094789223,0.750954699,2.200815354,0.298367981,1.754245065,0.764236076,-2447.517426
-10.71891217,-1.04686643,-3.078023175,-2.264114616,-2.580675532,-2.370251034,-2.172496739,-2.476908589,-2.32467497,-3.827541524,0.775145723,-1.198792078,-5.380016612,0.741384062,-0.353149237,0.709542108,-1.21561581,-2.974449103,2.21E-05,0.351036023,0.0460502,0.103922005,0.075722834,0.093457262,0.113892901,0.084002511,0.097815232,0.021763054,2.170908456,0.048593617,0.301558251,0.004607745,2.098838428,0.70247235,2.033060124,0.296527353,1.793346199,0.73229442,-2444.469917
-10.77241306,-1.147472758,-3.157619784,-2.158266413,-2.425852943,-2.478672956,-2.328495501,-2.35030072,-2.371130184,-3.787578162,0.693715512,-1.28302903,-5.373606466,0.852102395,-0.267879159,0.866024278,-1.167968408,-2.992202924,2.10E-05,0.317437999,0.042526844,0.115525221,0.088402684,0.08385443,0.097442239,0.095340487,0.093375136,0.022650391,2.001136986,0.047779365,0.277196391,0.004637377,2.344570889,0.765000219,2.377439999,0.310998121,1.742720124,0.769204304,-2439.380591
-10.81575025,-0.724674577,-3.020118733,-2.185888965,-2.384032741,-2.517449723,-2.419818251,-2.255230578,-2.21440546,-3.710126737,0.801509599,-1.287975475,-5.337389688,0.84920616,-0.309704694,0.701144549,-1.188685958,-3.332672495,2.01E-05,0.484482205,0.048795424,0.112377789,0.092178097,0.080665063,0.08893778,0.104849365,0.10921843,0.024474421,2.228903141,0.034467181,0.27582864,0.004808406,2.337790283,0.733663579,2.016058866,0.304621286,1.877778379,0.711164384,-2445.044049
-10.85943554,-0.785553456,-2.973835268,-2.226264094,-2.507200712,-2.46305163,-2.493702107,-2.199201544,-2.207816841,-3.623172931,0.711888584,-1.220170081,-5.476612427,0.868438159,-0.335299347,0.736713541,-1.253189488,-3.240186367,1.92E-05,0.45586733,0.051106925,0.107930898,0.081496051,0.085174632,0.082603592,0.110891665,0.109940404,0.026697832,2.037836252,0.037681132,0.295179958,0.004183478,2.383185789,0.715123984,2.089058616,0.285592449,1.618066,0.743752982,-2442.536645
-10.92763335,-0.797101141,-2.999231515,-2.140929715,-2.39634285,-2.456994891,-2.5378249,-2.43919914,-2.200490523,-3.755884332,0.7569648,-1.132996624,-5.380788086,0.846076285,-0.266223661,0.764548382,-1.142712337,-3.138030579,1.80E-05,0.450633395,0.049825344,0.117545508,0.09105033,0.085692079,0.079038129,0.087230683,0.11074882,0.023379766,2.131795963,0.041565506,0.322066696,0.004604192,2.330484731,0.766267724,2.148024069,0.31895274,1.789409872,0.720997843,-2439.82262
-10.9986734,-0.877506951,-2.936875075,-2.161022764,-2.419861974,-2.343981301,-2.374983082,-2.460612033,-2.159814426,-3.720368409,0.684853916,-1.10031005,-5.411331336,0.826613713,-0.299406328,0.79813329,-1.167581825,-3.210773539,1.67E-05,0.415818276,0.053031189,0.115207231,0.088933892,0.095944891,0.093016063,0.085382678,0.115346524,0.024225041,1.98348206,0.038762302,0.332767893,0.004465691,2.285566039,0.741258154,2.221390364,0.311118371,1.78710209,0.745525661,-2439.840668
-10.90603434,-1.03625952,-2.986411384,-2.131903729,-2.429461691,-2.461840253,-2.338098343,-2.415605686,-2.158651475,-3.768696303,0.689266487,-1.27805206,-5.468681449,0.857308698,-0.362935513,0.81584268,-1.231239767,-3.123871651,1.83E-05,0.354779248,0.050468223,0.118611275,0.088084236,0.085277874,0.096510995,0.089313227,0.115480745,0.023082136,1.992253653,0.042133242,0.278579428,0.004216789,2.356809266,0.695631291,2.261080237,0.291930428,1.705452465,0.75218971,-2438.613682
-10.83062774,-0.802942924,-3.058867746,-2.190004786,-2.50622131,-2.431778537,-2.477094966,-2.351620885,-2.352350387,-3.838524507,0.682983308,-1.173958539,-5.383634736,0.912333857,-0.226613043,0.860984595,-1.095346466,-2.927740608,1.98E-05,0.448008567,0.046940814,0.111916213,0.081575908,0.087880395,0.083986856,0.095214705,0.095145271,0.021525338,1.97977521,0.050799159,0.30914077,0.004591104,2.490127357,0.797229216,2.365488597,0.33442372,1.802860088,0.719582862,-2438.417513
-10.90856413,-1.076915526,-3.127258243,-2.195354812,-2.363772455,-2.503774471,-2.352933967,-2.381273296,-2.342646227,-3.733491186,0.759944293,-1.216341417,-5.419099007,0.923635177,-0.293087177,0.906333654,-1.134059927,-3.015329659,1.83E-05,0.340644616,0.043837825,0.111319057,0.094064698,0.081775755,0.095089762,0.092432808,0.09607307,0.023909218,2.138157107,0.046738115,0.296312269,0.004431137,2.518428704,0.745957108,2.475230824,0.321724424,1.805343565,0.727564369,-2436.516048
-10.96609484,-0.826558142,-2.95548455,-2.191016693,-2.456830057,-2.588211801,-2.356750649,-2.289077451,-2.297135691,-3.85150103,0.727551401,-1.238373016,-5.408386965,0.885150873,-0.303878311,0.829919062,-1.2084725,-3.122091974,1.73E-05,0.437552692,0.052053432,0.111803021,0.085706205,0.075154311,0.094727527,0.101359928,0.100546428,0.021247819,2.070005783,0.042205125,0.289855425,0.004478859,2.423349982,0.737950661,2.293133132,0.298653124,1.69125145,0.725842786,-2434.896138
-10.92481862,-0.86419275,-2.962189163,-2.211755206,-2.475703108,-2.627803687,-2.360282145,-2.295033165,-2.341346052,-3.832437321,0.739639513,-1.250602146,-5.429566116,0.890167826,-0.286099668,0.812450167,-1.198303483,-3.127668055,1.80E-05,0.421391584,0.051705601,0.10950827,0.084103835,0.072236943,0.094393587,0.100758052,0.096198063,0.021656767,2.095180093,0.041980293,0.286332331,0.004384998,2.435538364,0.751187743,2.253422489,0.301705627,1.657949538,0.730218171,-2435.800412
-10.9599634,-0.964611017,-2.962873853,-2.185757122,-2.378280304,-2.47256863,-2.375067679,-2.263520817,-2.313752174,-3.87650948,0.643037023,-1.150763927,-5.36080881,0.979844588,-0.234463541,0.928005149,-1.114687136,-3.007831346,1.74E-05,0.381131424,0.051670211,0.112392607,0.092709873,0.084367871,0.093008194,0.103983732,0.098889504,0.020723033,1.902249291,0.04707333,0.316394974,0.004697106,2.664042186,0.790995072,2.52945825,0.328017888,1.810914914,0.746391371,-2439.02965
-10.80856815,-0.996861266,-2.949688168,-2.139222791,-2.388619067,-2.450785836,-2.273591116,-2.335902377,-2.291682054,-3.838563141,0.714948282,-1.221395224,-5.413706109,0.761978356,-0.405009044,0.69767915,-1.302026672,-3.150049653,2.02E-05,0.369035931,0.05235603,0.117746321,0.091756306,0.086225801,0.102941839,0.096723162,0.101096269,0.021524507,2.044080964,0.041089322,0.294818542,0.004455098,2.142510679,0.666970778,2.009084508,0.27198002,1.696149823,0.747099269,-2438.335843
-10.89444446,-0.921135792,-2.999515122,-2.224253484,-2.427269008,-2.437187821,-2.594090459,-2.318575997,-2.306251773,-3.778229112,0.698236085,-1.146814846,-5.410821243,1.042047223,-0.234223572,0.91178486,-1.109122763,-2.94826347,1.86E-05,0.398066663,0.049811215,0.108148123,0.088277589,0.087406308,0.0747138,0.098413627,0.099634003,0.022863144,2.010203749,0.049818649,0.317646914,0.004467969,2.835014986,0.791184909,2.488760662,0.329848189,1.741744291,0.727674265,-2437.983533
-10.70113679,-0.942299368,-3.027625549,-2.109985901,-2.476585266,-2.511127933,-2.357806929,-2.29982244,-2.362839613,-3.746803305,0.733805004,-1.270322759,-5.441681738,0.772468239,-0.372260028,0.784907486,-1.263185934,-2.988831875,2.25E-05,0.38973067,0.048430498,0.121239676,0.084029675,0.081176626,0.094627521,0.100276647,0.094152487,0.023593045,2.082991338,0.04793297,0.280740995,0.004332192,2.165103657,0.689175014,2.192204121,0.282751762,1.682986685,0.733112742,-2435.78467
-10.95969877,-0.883971873,-3.041725063,-2.245406047,-2.436395052,-2.404593001,-2.454824491,-2.147367408,-2.353765846,-3.896068356,0.741439934,-1.310858218,-5.370328225,0.889294095,-0.315242748,0.760805403,-1.195053046,-3.202825918,1.74E-05,0.413138714,0.047752442,0.105884538,0.087475629,0.090302241,0.085878266,0.116791217,0.095010692,0.020321652,2.098955696,0.039059517,0.269588591,0.004652604,2.433411286,0.729611741,2.139999087,0.302687897,1.779789081,0.727738231,-2438.091697
-10.86028434,-0.948760534,-3.058341777,-2.223863224,-2.35720615,-2.51138325,-2.419337736,-2.481917007,-2.259840187,-3.788810717,0.686089602,-1.115359639,-5.463236953,0.90092251,-0.343123598,0.868614863,-1.190905282,-2.869996919,1.92E-05,0.387220673,0.04696551,0.108190337,0.094684388,0.081155903,0.088980527,0.083582843,0.104367163,0.02262249,1.985934534,0.053656808,0.327797369,0.004239809,2.461873167,0.709550507,2.383606944,0.303945983,1.729336858,0.719653034,-2438.626045
-10.92992444,-0.942939865,-2.994871415,-2.129414915,-2.349280051,-2.347234119,-2.396296855,-2.228808033,-2.359547883,-3.735231852,0.682600696,-1.112990762,-5.389682639,0.790922221,-0.342284338,0.765633043,-1.218562653,-3.207547652,1.79E-05,0.389481129,0.050043061,0.118906844,0.095437848,0.095633307,0.091054518,0.107656677,0.094462922,0.023867637,1.979017869,0.038882677,0.328574801,0.004563421,2.205429382,0.710146255,2.150355211,0.29565482,1.791956555,0.748114042,-2436.02702
-10.82618828,-1.048565006,-3.05015131,-2.175021553,-2.539579375,-2.56730162,-2.355547721,-2.228064307,-2.418008874,-3.772322945,0.711422259,-1.283273092,-5.438738526,0.870837829,-0.325856409,0.81756452,-1.209699522,-3.058937403,1.99E-05,0.350440268,0.047351759,0.113605705,0.07889958,0.076742346,0.094841546,0.107736774,0.089098848,0.022998577,2.03688618,0.044833185,0.277128747,0.004344961,2.388911515,0.72190884,2.26497681,0.298286895,1.708070378,0.745643741,-2435.564095
-10.74426088,-0.861612707,-3.043762867,-2.228343148,-2.451379484,-2.32896448,-2.533907666,-2.397908855,-2.281237451,-3.83664615,0.693372178,-1.294453354,-5.426988824,0.891634336,-0.302716054,0.790948212,-1.166851197,-2.949209142,2.16E-05,0.422480196,0.047655231,0.107706736,0.086174628,0.097396551,0.079348347,0.090907856,0.102157713,0.021565809,2.000450045,0.049773903,0.27404763,0.004396314,2.439112725,0.738808848,2.205486703,0.311345766,1.732413409,0.727518063,-2436.229076
-10.71584264,-1.027678441,-3.069089884,-2.148799166,-2.525117824,-2.471517769,-2.478757305,-2.330560753,-2.307807098,-3.706795623,0.714498039,-1.090579364,-5.396236159,0.864702936,-0.292993824,0.87662852,-1.184173529,-2.842088206,2.22E-05,0.357836736,0.046463423,0.11662412,0.080048881,0.084456576,0.083847358,0.097241204,0.099479161,0.024556084,2.043160838,0.055091732,0.336021758,0.004533613,2.374300661,0.746026748,2.402785092,0.305998974,1.739025089,0.73553558,-2436.329352
-10.99043239,-0.911908214,-2.991351603,-2.29644691,-2.404207504,-2.345676454,-2.408828981,-2.285955595,-2.376255558,-3.847226777,0.712554995,-1.377292908,-5.395238569,0.860336283,-0.247387444,0.84486762,-1.122008284,-3.240763037,1.69E-05,0.401756854,0.050219514,0.100615706,0.090337059,0.095782388,0.089920532,0.101676854,0.092897777,0.021338832,2.039194741,0.037660227,0.252260522,0.004538138,2.363955519,0.780838104,2.327669657,0.32562519,1.780558234,0.753863477,-2438.521993
-10.71683753,-0.888118547,-3.011437415,-2.115034914,-2.528540933,-2.510410234,-2.409551777,-2.423140235,-2.091660664,-3.716089479,0.676238655,-1.091383772,-5.419629064,0.897858426,-0.35360111,0.844277011,-1.228609016,-2.859617423,2.22E-05,0.41142911,0.049220877,0.120629078,0.079775333,0.081234907,0.089855561,0.088642821,0.123481903,0.024328921,1.966467243,0.054186304,0.335751568,0.004428789,2.454341325,0.702154994,2.32629532,0.292699435,1.744380812,0.718643943,-2438.794457
-10.71794866,-0.905314249,-3.012021493,-2.18511451,-2.474016178,-2.515855041,-2.324103402,-2.472348959,-2.105745369,-3.712945156,0.601949911,-1.071030343,-5.464561952,0.940338347,-0.319313475,0.890552579,-1.229704752,-2.812311439,2.21E-05,0.404414778,0.049192137,0.112464855,0.084245832,0.080793801,0.097871156,0.084386406,0.121754888,0.024405539,1.825675237,0.056662503,0.342655283,0.004234195,2.560847727,0.726647727,2.436475624,0.292378889,1.610640688,0.748277125,-2444.870015
-10.81811941,-1.08992381,-3.023888797,-2.249099681,-2.458634165,-2.412712959,-2.51575853,-2.390196357,-2.442430687,-3.855274078,0.676894764,-1.414930142,-5.43842412,0.808224162,-0.238201575,0.837724354,-1.158140947,-3.08932445,2.00E-05,0.336242111,0.048611809,0.10549416,0.085551721,0.08957196,0.080801599,0.091611694,0.086949248,0.021167801,1.967757882,0.043549765,0.242942584,0.004346327,2.243919608,0.788043825,2.311101738,0.31406951,1.64026012,0.787661373,-2443.342384
-10.85300188,-1.030553743,-3.113414139,-2.404214891,-2.484951901,-2.337513731,-2.334859689,-2.336705658,-2.417623694,-3.90173627,0.73422011,-1.308848333,-5.423358543,0.909947567,-0.350062163,0.822420252,-1.226543224,-2.968687572,1.93E-05,0.356809325,0.044448941,0.090336392,0.083329562,0.096567433,0.096824067,0.096645498,0.089133174,0.020206797,2.08385618,0.04886068,0.270130978,0.004412303,2.484192277,0.704644285,2.276001675,0.293304716,1.668579737,0.736111904,-2440.520667
-10.9552336,-0.874251174,-3.000326194,-2.056620231,-2.54566063,-2.500459868,-2.633446373,-2.283717178,-2.187871445,-3.749813666,0.728304361,-1.182247805,-5.393284953,0.923332876,-0.324236702,0.880746782,-1.19382062,-3.101609723,1.75E-05,0.417174294,0.049770831,0.127885464,0.078421227,0.082047259,0.071830481,0.101904704,0.112155223,0.023522128,2.071565001,0.043040904,0.306588812,0.004547012,2.517667495,0.723079068,2.412700794,0.303061168,1.822338529,0.711112326,-2440.208794
-10.88163166,-0.879467196,-3.009306165,-2.076419618,-2.285867939,-2.364061782,-2.443710043,-2.338239547,-2.238097476,-3.735696811,0.696471829,-1.148283505,-5.3770374,0.948010027,-0.303954583,0.885832505,-1.169145176,-3.078958071,1.88E-05,0.415003969,0.049325891,0.125378312,0.101685767,0.094037487,0.08683808,0.096497368,0.106661237,0.023856542,2.006660363,0.043983607,0.317180742,0.004621493,2.580569283,0.737894379,2.425002378,0.310632364,1.829093977,0.724203878,-2438.164254
-10.90288952,-0.841608042,-2.957727692,-2.080729573,-2.566084499,-2.450087945,-2.402944539,-2.220748875,-2.248732584,-3.888091652,0.73930551,-1.177254553,-5.40840479,0.832519277,-0.22911683,0.804486331,-1.166448714,-3.001999511,1.84E-05,0.431016873,0.0519368,0.1248391,0.076835808,0.086285998,0.090451224,0.108527805,0.105532894,0.0204844,2.094480414,0.047335624,0.308123515,0.004478779,2.299103529,0.795235621,2.235547872,0.311471102,1.616983707,0.737185268,-2438.107863
-10.85748619,-0.966552274,-3.023691749,-2.159033628,-2.507070526,-2.401332844,-2.395990854,-2.393151127,-2.358820672,-3.872890132,0.63166368,-1.177211098,-5.435887269,0.789490843,-0.2506263,0.779444658,-1.173027054,-2.982318046,1.93E-05,0.380392268,0.048621389,0.115436622,0.081506661,0.090597121,0.091082385,0.091341402,0.094531641,0.020798173,1.880736923,0.048231108,0.308136905,0.004357367,2.202274836,0.778313173,2.180261138,0.309428864,1.610581471,0.772517873,-2437.031656
-10.91504328,-0.905939208,-2.965637135,-2.09425714,-2.414285003,-2.574203389,-2.369042532,-2.272101197,-2.366573348,-3.816089883,0.76411319,-1.180168236,-5.425620541,0.851072056,-0.277367629,0.810733793,-1.186836334,-3.05086098,1.82E-05,0.404162115,0.051527629,0.123161702,0.089431259,0.076214512,0.093570274,0.103095329,0.093801602,0.022013709,2.147089471,0.045180317,0.307227048,0.004402333,2.34215643,0.757775866,2.249558092,0.305185243,1.649116695,0.731570642,-2435.045848
-10.85082994,-1.05904443,-2.99554921,-2.273489191,-2.489504168,-2.281128406,-2.374809588,-2.337806987,-2.36355404,-3.767707274,0.774476613,-1.257737691,-5.435927594,0.867845007,-0.292453226,0.785116114,-1.18894853,-3.130166156,1.94E-05,0.346787031,0.050009154,0.102952332,0.082951086,0.102168854,0.093032202,0.096539118,0.094085246,0.023104976,2.169456364,0.041879939,0.284296466,0.004357191,2.381772615,0.746430158,2.192661525,0.304541312,1.668128972,0.751659774,-2437.441756
-10.91779101,-0.882734195,-2.969188302,-2.349797476,-2.440755842,-2.268010701,-2.391458575,-2.412505627,-2.337322333,-3.862421101,0.674517679,-1.191853587,-5.428175442,0.869993349,-0.226596813,0.806341837,-1.100677195,-3.086205881,1.81E-05,0.413650363,0.05134497,0.095388479,0.087094997,0.103517903,0.091496132,0.089590533,0.096585917,0.021017053,1.96308591,0.043679848,0.303657886,0.0043911,2.386894979,0.797242156,2.239699795,0.332645741,1.731590388,0.746179268,-2438.662005
